dt_frais;montant;path_justificatif;description;type_frais
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Kilométriques
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Deplacement
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Hébergement
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Restaurant
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Téléphone
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Timbre
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Fourniture 
22/11/2018;49.3;C7DD8CDCB67650AD67D43FFFCB0DF3583.jpg;Entretien de suivi des collaborateurs - prise de contact;Autres
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Kilométriques
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Deplacement
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Hébergement
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Restaurant
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Téléphone
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Timbre
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Fourniture 
01/11/2018;90;2AA9F72495C0EF8FF0AB9C7311392D6EI.pdf;VOYAGE Rennes-Paris;Autres
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Kilométriques
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Deplacement
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Hébergement
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Restaurant
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Téléphone
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Timbre
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Fourniture 
04/11/2018;90;A44CDD0BF393E6F273290D8BBB51AD6C4.pdf;VOYAGE Paris-Rennes;Autres
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Kilométriques
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Deplacement
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Hébergement
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Restaurant
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Téléphone
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Timbre
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Fourniture 
18/11/2018;63;A2071F80E91D48612ED02F1E1CBCE42De.jpg;Aller à Lille depuis Paris;Autres
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Kilométriques
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Deplacement
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Hébergement
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Restaurant
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Téléphone
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Timbre
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Fourniture 
21/11/2018;63;B40166553D979EBA852398EED7493F44s.jpg;Départ de Lille vers Paris;Autres
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Kilométriques
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Deplacement
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Hébergement
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Restaurant
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Téléphone
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Timbre
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Fourniture 
18/11/2018;343.95;E9755E7794B50C85F8AEEFDE51720E72e.jpg;Hotel à Lille;Autres
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Kilométriques
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Deplacement
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Hébergement
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Restaurant
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Téléphone
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Timbre
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Fourniture 
18/11/2018;12;DD99103466C6B6F38D320601827CB6F4e.jpg;Métro Lille;Autres
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Kilométriques
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Deplacement
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Hébergement
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Restaurant
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Téléphone
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Timbre
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Fourniture 
21/11/2018;10;7757332CCFF243E9AD07F1C7EB9E2890e.jpg;Déjeuner;Autres
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Kilométriques
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Deplacement
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Hébergement
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Restaurant
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Téléphone
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Timbre
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Fourniture 
06/12/2018;43.2;98708707B8D75E2D4D663B0A2843C0F8Y.jpg;Déjeuner avec ANTONIN JOLLY ( CGI);Autres
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Kilométriques
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Deplacement
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Hébergement
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Restaurant
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Téléphone
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Timbre
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Fourniture 
10/12/2018;39.8;E8CA95367B614B96CE279A0475E7F315I.jpg;Déjeuner avec Hamid MAZOUNI;Autres
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Kilométriques
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Deplacement
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Hébergement
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Restaurant
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Téléphone
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Timbre
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Fourniture 
11/12/2018;25.6;86CEA740D57BD0AB17A60A7E3BE4220DT.jpg;Déjeuner avec GILLES LE-TIRANT;Autres
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Kilométriques
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Deplacement
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Hébergement
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Restaurant
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Téléphone
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Timbre
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Fourniture 
07/12/2018;89.2;50D782ECAF2C0154EC2BF617D86BF24FM.jpg;Déjeuner avec SAMIR MEZIANI & ADAM HAJJEJ;Autres
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Kilométriques
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Deplacement
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Hébergement
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Restaurant
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Téléphone
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Timbre
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Fourniture 
12/12/2018;29.8;159E63B12EB6AFA5691873D0B6D1EBEET.jpg;Déjeuner avec Kahina TELMAT;Autres
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Kilométriques
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Deplacement
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Hébergement
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Restaurant
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Téléphone
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Timbre
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Fourniture 
04/12/2018;37.7;F18557244860C4F9EE590FEF2336FFB7n.jpg;Préparation d'entretien CACIB - Lyes ANSEUR;Autres
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Kilométriques
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Deplacement
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Hébergement
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Restaurant
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Téléphone
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Timbre
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Fourniture 
29/11/2018;24.3;AA647F6A553D74F6681B19CE501348BCn.jpg;Entretien de suivi des collaborateurs - prise de contact;Autres
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Kilométriques
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Deplacement
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Hébergement
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Restaurant
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Téléphone
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Timbre
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Fourniture 
27/11/2018;47.5;DA031618432D8F90408A3F7B17C1766Bn.jpg;Entretien de suivi des collaborateurs - prise de contact;Autres
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Kilométriques
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Deplacement
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Hébergement
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Restaurant
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Téléphone
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Timbre
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Fourniture 
13/12/2018;38.97;1C5188347241039276751CE5C8059A784.jpg;"Suivi prestation Mhand. 

J'ai pris avec moi Matthieu pour qu'il puisse voir comment nous faisons le suivi des ingés. ";Autres
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Kilométriques
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Deplacement
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Hébergement
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Restaurant
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Téléphone
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Timbre
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Fourniture 
18/12/2018;46.5;9E4F769E04ECBF9ED767580056474DC2 .jpg;voyage à BLOIS chez saint gobain archive pour un repas de NOEL - avec l’équipe DARWIN;Autres
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Kilométriques
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Deplacement
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Hébergement
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Restaurant
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Téléphone
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Timbre
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Fourniture 
18/12/2018;15;14CC7F0ED5D1531D50A14942D2489A8Cn.jpg;Taxi du siège de saint gobain archive vers la gare sncf de BLOIS;Autres
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Kilométriques
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Deplacement
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Hébergement
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Restaurant
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Téléphone
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Timbre
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Fourniture 
02/01/2019;148.5;121FA1F2F4927FA6DFB18F714BFEE779I.pdf;Note de frais relative à la certification Power BI;Autres
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Kilométriques
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Deplacement
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Hébergement
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Restaurant
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Téléphone
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Timbre
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Fourniture 
22/12/2018;390;55C140C32B0D8EB3E8DCA42EDB77EDEF8.jpg;Quittance de loyer Mois de Décembre 2018;Autres
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Kilométriques
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Deplacement
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Hébergement
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Restaurant
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Téléphone
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Timbre
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Fourniture 
02/01/2019;113.06;468312B9EE1B5CD733DCD7513CD3B31D8.jpg;Facture des Charges Décembre 2018;Autres
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Kilométriques
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Deplacement
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Hébergement
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Restaurant
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Téléphone
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Timbre
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Fourniture 
02/01/2019;480;D203E1A19E3DF685DC03026BDAE0AB919.jpg;Quittance de loyer du mois de Janvier 2019;Autres
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Kilométriques
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Deplacement
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Hébergement
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Restaurant
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Téléphone
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Timbre
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Fourniture 
17/01/2019;90;208B794C773556F6292A932B0A821E172.jpg;Déjeuner avec Alexandre VINCENT;Autres
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Kilométriques
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Deplacement
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Hébergement
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Restaurant
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Téléphone
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Timbre
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Fourniture 
17/01/2019;5.99;DAF579400D6D1BBE7F294206B09F4363X.jpg;Tablette de chocolat pour Monoprix;Autres
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Kilométriques
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Deplacement
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Hébergement
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Restaurant
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Téléphone
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Timbre
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Fourniture 
17/01/2019;7.1;4D1F57CE3C6B07CD5C692868AC2C32119.jpg;RDV MONOPRIX;Autres
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Kilométriques
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Deplacement
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Hébergement
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Restaurant
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Téléphone
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Timbre
18/01/2019;67.95;7BD43B72C259A8DA574F4A63C40ED9BE6.jpg;"Equipement PC :
Souris (14,95) + sacoche portable (44,99)";Fourniture 
